E:\Repos\digit-symbol-recogniser\data\examples\sec0822.png,53920
E:\Repos\digit-symbol-recogniser\data\examples\sec0823.png,51458
E:\Repos\digit-symbol-recogniser\data\examples\sec0824.png,71206
E:\Repos\digit-symbol-recogniser\data\examples\sec0825.png,74217
E:\Repos\digit-symbol-recogniser\data\examples\sec0826.png,51144
E:\Repos\digit-symbol-recogniser\data\examples\sec0827.png,99182
E:\Repos\digit-symbol-recogniser\data\examples\sec0828.png,20128
E:\Repos\digit-symbol-recogniser\data\examples\sec0829.png,63221
E:\Repos\digit-symbol-recogniser\data\examples\sec0830.png,99960
E:\Repos\digit-symbol-recogniser\data\examples\sec0831.png,82296
E:\Repos\digit-symbol-recogniser\data\examples\sec0832.png,58560
E:\Repos\digit-symbol-recogniser\data\examples\sec0833.png,79405
E:\Repos\digit-symbol-recogniser\data\examples\sec0834.png,71406
E:\Repos\digit-symbol-recogniser\data\examples\sec0835.png,71794
E:\Repos\digit-symbol-recogniser\data\examples\sec0836.png,26508
E:\Repos\digit-symbol-recogniser\data\examples\sec0837.png,14790
E:\Repos\digit-symbol-recogniser\data\examples\sec0838.png,66155
E:\Repos\digit-symbol-recogniser\data\examples\sec0839.png,71302
E:\Repos\digit-symbol-recogniser\data\examples\sec0840.png,21773
E:\Repos\digit-symbol-recogniser\data\examples\sec0841.png,81324
E:\Repos\digit-symbol-recogniser\data\examples\sec0842.png,55246
E:\Repos\digit-symbol-recogniser\data\examples\sec0843.png,17829
E:\Repos\digit-symbol-recogniser\data\examples\sec0844.png,69549
E:\Repos\digit-symbol-recogniser\data\examples\sec0845.png,51422
E:\Repos\digit-symbol-recogniser\data\examples\sec0846.png,32922
E:\Repos\digit-symbol-recogniser\data\examples\sec0847.png,14352
E:\Repos\digit-symbol-recogniser\data\examples\sec0848.png,20830
E:\Repos\digit-symbol-recogniser\data\examples\sec0849.png,75862
E:\Repos\digit-symbol-recogniser\data\examples\sec0850.png,92492
E:\Repos\digit-symbol-recogniser\data\examples\sec0851.png,19215
E:\Repos\digit-symbol-recogniser\data\examples\sec0852.png,91715
E:\Repos\digit-symbol-recogniser\data\examples\sec0853.png,85735
E:\Repos\digit-symbol-recogniser\data\examples\sec0854.png,52744
E:\Repos\digit-symbol-recogniser\data\examples\sec0855.png,12801
E:\Repos\digit-symbol-recogniser\data\examples\sec0856.png,95665
E:\Repos\digit-symbol-recogniser\data\examples\sec0857.png,83470
E:\Repos\digit-symbol-recogniser\data\examples\sec0858.png,28569
E:\Repos\digit-symbol-recogniser\data\examples\sec0859.png,31643
E:\Repos\digit-symbol-recogniser\data\examples\sec0860.png,26709
E:\Repos\digit-symbol-recogniser\data\examples\sec0861.png,49725
E:\Repos\digit-symbol-recogniser\data\examples\sec0862.png,48199
E:\Repos\digit-symbol-recogniser\data\examples\sec0863.png,54788
E:\Repos\digit-symbol-recogniser\data\examples\sec0864.png,46399
E:\Repos\digit-symbol-recogniser\data\examples\sec0865.png,50234
E:\Repos\digit-symbol-recogniser\data\examples\sec0866.png,87212
E:\Repos\digit-symbol-recogniser\data\examples\sec0867.png,51175
E:\Repos\digit-symbol-recogniser\data\examples\sec0868.png,26688
E:\Repos\digit-symbol-recogniser\data\examples\sec0869.png,70389
E:\Repos\digit-symbol-recogniser\data\examples\sec0870.png,53607
E:\Repos\digit-symbol-recogniser\data\examples\sec0871.png,39318
E:\Repos\digit-symbol-recogniser\data\examples\sec0872.png,87991
E:\Repos\digit-symbol-recogniser\data\examples\sec0873.png,15392
E:\Repos\digit-symbol-recogniser\data\examples\sec0874.png,50233
E:\Repos\digit-symbol-recogniser\data\examples\sec0875.png,28266
E:\Repos\digit-symbol-recogniser\data\examples\sec0876.png,94732
E:\Repos\digit-symbol-recogniser\data\examples\sec0877.png,71941
E:\Repos\digit-symbol-recogniser\data\examples\sec0878.png,18709
E:\Repos\digit-symbol-recogniser\data\examples\sec0879.png,20666
E:\Repos\digit-symbol-recogniser\data\examples\sec0880.png,75839
E:\Repos\digit-symbol-recogniser\data\examples\sec0881.png,28289
E:\Repos\digit-symbol-recogniser\data\examples\sec0882.png,28596
E:\Repos\digit-symbol-recogniser\data\examples\sec0883.png,38657
E:\Repos\digit-symbol-recogniser\data\examples\sec0884.png,74905
E:\Repos\digit-symbol-recogniser\data\examples\sec0885.png,23342
E:\Repos\digit-symbol-recogniser\data\examples\sec0886.png,21252
E:\Repos\digit-symbol-recogniser\data\examples\sec0887.png,46285
E:\Repos\digit-symbol-recogniser\data\examples\sec0888.png,11729
E:\Repos\digit-symbol-recogniser\data\examples\sec0889.png,85587
E:\Repos\digit-symbol-recogniser\data\examples\sec0890.png,85826
E:\Repos\digit-symbol-recogniser\data\examples\sec0891.png,47691
E:\Repos\digit-symbol-recogniser\data\examples\sec0892.png,81199
E:\Repos\digit-symbol-recogniser\data\examples\sec0893.png,89943
E:\Repos\digit-symbol-recogniser\data\examples\sec0894.png,45382
E:\Repos\digit-symbol-recogniser\data\examples\sec0895.png,67131
E:\Repos\digit-symbol-recogniser\data\examples\sec0896.png,88504
E:\Repos\digit-symbol-recogniser\data\examples\sec0897.png,33388
E:\Repos\digit-symbol-recogniser\data\examples\sec0898.png,28975
E:\Repos\digit-symbol-recogniser\data\examples\sec0899.png,41662
E:\Repos\digit-symbol-recogniser\data\examples\sec0900.png,29295
E:\Repos\digit-symbol-recogniser\data\examples\sec0901.png,52999
E:\Repos\digit-symbol-recogniser\data\examples\sec0902.png,96249
E:\Repos\digit-symbol-recogniser\data\examples\sec0903.png,48497
E:\Repos\digit-symbol-recogniser\data\examples\sec0904.png,51846
E:\Repos\digit-symbol-recogniser\data\examples\sec0905.png,70808
E:\Repos\digit-symbol-recogniser\data\examples\sec0906.png,71323
E:\Repos\digit-symbol-recogniser\data\examples\sec0907.png,27583
E:\Repos\digit-symbol-recogniser\data\examples\sec0908.png,31790
E:\Repos\digit-symbol-recogniser\data\examples\sec0909.png,37840
E:\Repos\digit-symbol-recogniser\data\examples\sec0910.png,65928
E:\Repos\digit-symbol-recogniser\data\examples\sec0911.png,96312
E:\Repos\digit-symbol-recogniser\data\examples\sec0912.png,95953
E:\Repos\digit-symbol-recogniser\data\examples\sec0913.png,28463
E:\Repos\digit-symbol-recogniser\data\examples\sec0914.png,96838
E:\Repos\digit-symbol-recogniser\data\examples\sec0915.png,80522
E:\Repos\digit-symbol-recogniser\data\examples\sec0916.png,13988
E:\Repos\digit-symbol-recogniser\data\examples\sec0917.png,85525
E:\Repos\digit-symbol-recogniser\data\examples\sec0918.png,49389
E:\Repos\digit-symbol-recogniser\data\examples\sec0919.png,32329
E:\Repos\digit-symbol-recogniser\data\examples\sec0920.png,58674
E:\Repos\digit-symbol-recogniser\data\examples\sec0921.png,56638
E:\Repos\digit-symbol-recogniser\data\examples\sec0922.png,37645
E:\Repos\digit-symbol-recogniser\data\examples\sec0923.png,14577
E:\Repos\digit-symbol-recogniser\data\examples\sec0924.png,90771
E:\Repos\digit-symbol-recogniser\data\examples\sec0925.png,44207
E:\Repos\digit-symbol-recogniser\data\examples\sec0926.png,75766
E:\Repos\digit-symbol-recogniser\data\examples\sec0927.png,23831
E:\Repos\digit-symbol-recogniser\data\examples\sec0928.png,96217
E:\Repos\digit-symbol-recogniser\data\examples\sec0929.png,54997
E:\Repos\digit-symbol-recogniser\data\examples\sec0930.png,75478
E:\Repos\digit-symbol-recogniser\data\examples\sec0931.png,41408
E:\Repos\digit-symbol-recogniser\data\examples\sec0932.png,99884
E:\Repos\digit-symbol-recogniser\data\examples\sec0933.png,62990
E:\Repos\digit-symbol-recogniser\data\examples\sec0934.png,88619
E:\Repos\digit-symbol-recogniser\data\examples\sec0935.png,69667
E:\Repos\digit-symbol-recogniser\data\examples\sec0936.png,99426
E:\Repos\digit-symbol-recogniser\data\examples\sec0937.png,25905
E:\Repos\digit-symbol-recogniser\data\examples\sec0938.png,84311
E:\Repos\digit-symbol-recogniser\data\examples\sec0939.png,49766
E:\Repos\digit-symbol-recogniser\data\examples\sec0940.png,79803
E:\Repos\digit-symbol-recogniser\data\examples\sec0941.png,24462
E:\Repos\digit-symbol-recogniser\data\examples\sec0942.png,24255
E:\Repos\digit-symbol-recogniser\data\examples\sec0943.png,48635
E:\Repos\digit-symbol-recogniser\data\examples\sec0944.png,77941
E:\Repos\digit-symbol-recogniser\data\examples\sec0945.png,64524
E:\Repos\digit-symbol-recogniser\data\examples\sec0946.png,63680
E:\Repos\digit-symbol-recogniser\data\examples\sec0947.png,36203
E:\Repos\digit-symbol-recogniser\data\examples\sec0948.png,84687
E:\Repos\digit-symbol-recogniser\data\examples\sec0949.png,37799
E:\Repos\digit-symbol-recogniser\data\examples\sec0950.png,29653
E:\Repos\digit-symbol-recogniser\data\examples\sec0951.png,47580
E:\Repos\digit-symbol-recogniser\data\examples\sec0952.png,44206
E:\Repos\digit-symbol-recogniser\data\examples\sec0953.png,33241
E:\Repos\digit-symbol-recogniser\data\examples\sec0954.png,91444
E:\Repos\digit-symbol-recogniser\data\examples\sec0955.png,58347
E:\Repos\digit-symbol-recogniser\data\examples\sec0956.png,15334
E:\Repos\digit-symbol-recogniser\data\examples\sec0957.png,22327
E:\Repos\digit-symbol-recogniser\data\examples\sec0958.png,49174
E:\Repos\digit-symbol-recogniser\data\examples\sec0959.png,64473
E:\Repos\digit-symbol-recogniser\data\examples\sec0960.png,13332
E:\Repos\digit-symbol-recogniser\data\examples\sec0961.png,64212
E:\Repos\digit-symbol-recogniser\data\examples\sec0962.png,72398
E:\Repos\digit-symbol-recogniser\data\examples\sec0963.png,99875
E:\Repos\digit-symbol-recogniser\data\examples\sec0964.png,69292
E:\Repos\digit-symbol-recogniser\data\examples\sec0965.png,44426
E:\Repos\digit-symbol-recogniser\data\examples\sec0966.png,20878
E:\Repos\digit-symbol-recogniser\data\examples\sec0967.png,97906
E:\Repos\digit-symbol-recogniser\data\examples\sec0968.png,33736
E:\Repos\digit-symbol-recogniser\data\examples\sec0969.png,40813
E:\Repos\digit-symbol-recogniser\data\examples\sec0970.png,70220
E:\Repos\digit-symbol-recogniser\data\examples\sec0971.png,60929
E:\Repos\digit-symbol-recogniser\data\examples\sec0972.png,11941
E:\Repos\digit-symbol-recogniser\data\examples\sec0973.png,88770
E:\Repos\digit-symbol-recogniser\data\examples\sec0974.png,14783
E:\Repos\digit-symbol-recogniser\data\examples\sec0975.png,27958
E:\Repos\digit-symbol-recogniser\data\examples\sec0976.png,34999
E:\Repos\digit-symbol-recogniser\data\examples\sec0977.png,97844
E:\Repos\digit-symbol-recogniser\data\examples\sec0978.png,46307
E:\Repos\digit-symbol-recogniser\data\examples\sec0979.png,33594
E:\Repos\digit-symbol-recogniser\data\examples\sec0980.png,98291
E:\Repos\digit-symbol-recogniser\data\examples\sec0981.png,92127
E:\Repos\digit-symbol-recogniser\data\examples\sec0982.png,83322
E:\Repos\digit-symbol-recogniser\data\examples\sec0983.png,13855
E:\Repos\digit-symbol-recogniser\data\examples\sec0984.png,34442
E:\Repos\digit-symbol-recogniser\data\examples\sec0985.png,84389
E:\Repos\digit-symbol-recogniser\data\examples\sec0986.png,19798
E:\Repos\digit-symbol-recogniser\data\examples\sec0987.png,67840
E:\Repos\digit-symbol-recogniser\data\examples\sec0988.png,86961
E:\Repos\digit-symbol-recogniser\data\examples\sec0989.png,38176
E:\Repos\digit-symbol-recogniser\data\examples\sec0990.png,46165
E:\Repos\digit-symbol-recogniser\data\examples\sec0991.png,39182
E:\Repos\digit-symbol-recogniser\data\examples\sec0992.png,61383
E:\Repos\digit-symbol-recogniser\data\examples\sec0993.png,62942
E:\Repos\digit-symbol-recogniser\data\examples\sec0994.png,44503
E:\Repos\digit-symbol-recogniser\data\examples\sec0995.png,21625
E:\Repos\digit-symbol-recogniser\data\examples\sec0996.png,85581
E:\Repos\digit-symbol-recogniser\data\examples\sec0997.png,70400
E:\Repos\digit-symbol-recogniser\data\examples\sec0998.png,93520
E:\Repos\digit-symbol-recogniser\data\examples\sec0999.png,41892
E:\Repos\digit-symbol-recogniser\data\examples\sec1000.png,95382
E:\Repos\digit-symbol-recogniser\data\examples\sec1001.png,96787
E:\Repos\digit-symbol-recogniser\data\examples\sec1002.png,62799
E:\Repos\digit-symbol-recogniser\data\examples\sec1003.png,98981
E:\Repos\digit-symbol-recogniser\data\examples\sec1004.png,66180
E:\Repos\digit-symbol-recogniser\data\examples\sec1005.png,56744
E:\Repos\digit-symbol-recogniser\data\examples\sec1006.png,56373
E:\Repos\digit-symbol-recogniser\data\examples\sec1007.png,99935
E:\Repos\digit-symbol-recogniser\data\examples\sec1008.png,32202
E:\Repos\digit-symbol-recogniser\data\examples\sec1009.png,22922
E:\Repos\digit-symbol-recogniser\data\examples\sec1010.png,74645
E:\Repos\digit-symbol-recogniser\data\examples\sec1011.png,81329
E:\Repos\digit-symbol-recogniser\data\examples\sec1012.png,66835
E:\Repos\digit-symbol-recogniser\data\examples\sec1013.png,59211
E:\Repos\digit-symbol-recogniser\data\examples\sec1014.png,28660
E:\Repos\digit-symbol-recogniser\data\examples\sec1015.png,59565
E:\Repos\digit-symbol-recogniser\data\examples\sec1016.png,65631
E:\Repos\digit-symbol-recogniser\data\examples\sec1017.png,60878
E:\Repos\digit-symbol-recogniser\data\examples\sec1018.png,99744
E:\Repos\digit-symbol-recogniser\data\examples\sec1019.png,45238
E:\Repos\digit-symbol-recogniser\data\examples\sec1020.png,60553
E:\Repos\digit-symbol-recogniser\data\examples\sec1021.png,99742
E:\Repos\digit-symbol-recogniser\data\examples\sec1022.png,42642
E:\Repos\digit-symbol-recogniser\data\examples\sec1023.png,85977
E:\Repos\digit-symbol-recogniser\data\examples\sec1024.png,56580
E:\Repos\digit-symbol-recogniser\data\examples\sec1025.png,91351
E:\Repos\digit-symbol-recogniser\data\examples\sec1026.png,31853
E:\Repos\digit-symbol-recogniser\data\examples\sec1027.png,43768
E:\Repos\digit-symbol-recogniser\data\examples\sec1028.png,91219
E:\Repos\digit-symbol-recogniser\data\examples\sec1029.png,78251
E:\Repos\digit-symbol-recogniser\data\examples\sec1030.png,56705
E:\Repos\digit-symbol-recogniser\data\examples\sec1031.png,47662
E:\Repos\digit-symbol-recogniser\data\examples\sec1032.png,93222
E:\Repos\digit-symbol-recogniser\data\examples\sec1033.png,28593
E:\Repos\digit-symbol-recogniser\data\examples\sec1034.png,32752
E:\Repos\digit-symbol-recogniser\data\examples\sec1035.png,95402
E:\Repos\digit-symbol-recogniser\data\examples\sec1036.png,38733
E:\Repos\digit-symbol-recogniser\data\examples\sec1037.png,25840
E:\Repos\digit-symbol-recogniser\data\examples\sec1038.png,51967
E:\Repos\digit-symbol-recogniser\data\examples\sec1039.png,22713
E:\Repos\digit-symbol-recogniser\data\examples\sec1040.png,17171
E:\Repos\digit-symbol-recogniser\data\examples\sec1041.png,98472
E:\Repos\digit-symbol-recogniser\data\examples\sec1042.png,33607
E:\Repos\digit-symbol-recogniser\data\examples\sec1043.png,69173
E:\Repos\digit-symbol-recogniser\data\examples\sec1044.png,42780
E:\Repos\digit-symbol-recogniser\data\examples\sec1045.png,34814
E:\Repos\digit-symbol-recogniser\data\examples\sec1046.png,66652
E:\Repos\digit-symbol-recogniser\data\examples\sec1047.png,66170
E:\Repos\digit-symbol-recogniser\data\examples\sec1048.png,83525
E:\Repos\digit-symbol-recogniser\data\examples\sec1049.png,19531
E:\Repos\digit-symbol-recogniser\data\examples\sec1050.png,81772
E:\Repos\digit-symbol-recogniser\data\examples\sec1051.png,97252
E:\Repos\digit-symbol-recogniser\data\examples\sec1052.png,33171
E:\Repos\digit-symbol-recogniser\data\examples\sec1053.png,42141
E:\Repos\digit-symbol-recogniser\data\examples\sec1054.png,60552
E:\Repos\digit-symbol-recogniser\data\examples\sec1055.png,30944
E:\Repos\digit-symbol-recogniser\data\examples\sec1056.png,43273
E:\Repos\digit-symbol-recogniser\data\examples\sec1057.png,48952
E:\Repos\digit-symbol-recogniser\data\examples\sec1058.png,67525
E:\Repos\digit-symbol-recogniser\data\examples\sec1059.png,86979
E:\Repos\digit-symbol-recogniser\data\examples\sec1060.png,60671
E:\Repos\digit-symbol-recogniser\data\examples\sec1061.png,94211
E:\Repos\digit-symbol-recogniser\data\examples\sec1062.png,17935
E:\Repos\digit-symbol-recogniser\data\examples\sec1063.png,85551
E:\Repos\digit-symbol-recogniser\data\examples\sec1064.png,98225
E:\Repos\digit-symbol-recogniser\data\examples\sec1065.png,33774
E:\Repos\digit-symbol-recogniser\data\examples\sec1066.png,18481
E:\Repos\digit-symbol-recogniser\data\examples\sec1067.png,89412
E:\Repos\digit-symbol-recogniser\data\examples\sec1068.png,32277
E:\Repos\digit-symbol-recogniser\data\examples\sec1069.png,34393
E:\Repos\digit-symbol-recogniser\data\examples\sec1070.png,25211
E:\Repos\digit-symbol-recogniser\data\examples\sec1071.png,57601
E:\Repos\digit-symbol-recogniser\data\examples\sec1072.png,33124
E:\Repos\digit-symbol-recogniser\data\examples\sec1073.png,50467
E:\Repos\digit-symbol-recogniser\data\examples\sec1074.png,65512
E:\Repos\digit-symbol-recogniser\data\examples\sec1075.png,68303
E:\Repos\digit-symbol-recogniser\data\examples\sec1076.png,61979
E:\Repos\digit-symbol-recogniser\data\examples\sec1077.png,55564
E:\Repos\digit-symbol-recogniser\data\examples\sec1078.png,28401
E:\Repos\digit-symbol-recogniser\data\examples\sec1079.png,62274
E:\Repos\digit-symbol-recogniser\data\examples\sec1080.png,44433
E:\Repos\digit-symbol-recogniser\data\examples\sec1081.png,49836
E:\Repos\digit-symbol-recogniser\data\examples\sec1082.png,67783
E:\Repos\digit-symbol-recogniser\data\examples\sec1083.png,46316
E:\Repos\digit-symbol-recogniser\data\examples\sec1084.png,67122
E:\Repos\digit-symbol-recogniser\data\examples\sec1085.png,37593
E:\Repos\digit-symbol-recogniser\data\examples\sec1086.png,68224
E:\Repos\digit-symbol-recogniser\data\examples\sec1087.png,60274
E:\Repos\digit-symbol-recogniser\data\examples\sec1088.png,84648
E:\Repos\digit-symbol-recogniser\data\examples\sec1089.png,80296
E:\Repos\digit-symbol-recogniser\data\examples\sec1090.png,52520
E:\Repos\digit-symbol-recogniser\data\examples\sec1091.png,86548
E:\Repos\digit-symbol-recogniser\data\examples\sec1092.png,59125
E:\Repos\digit-symbol-recogniser\data\examples\sec1093.png,61848
E:\Repos\digit-symbol-recogniser\data\examples\sec1094.png,94486
E:\Repos\digit-symbol-recogniser\data\examples\sec1095.png,76597
E:\Repos\digit-symbol-recogniser\data\examples\sec1096.png,78319
E:\Repos\digit-symbol-recogniser\data\examples\sec1097.png,17632
E:\Repos\digit-symbol-recogniser\data\examples\sec1098.png,93148
E:\Repos\digit-symbol-recogniser\data\examples\sec1099.png,26502
E:\Repos\digit-symbol-recogniser\data\examples\sec1100.png,17534
E:\Repos\digit-symbol-recogniser\data\examples\sec1101.png,85129
E:\Repos\digit-symbol-recogniser\data\examples\sec1102.png,98991
E:\Repos\digit-symbol-recogniser\data\examples\sec1103.png,77402
E:\Repos\digit-symbol-recogniser\data\examples\sec1104.png,59770
E:\Repos\digit-symbol-recogniser\data\examples\sec1105.png,33875
E:\Repos\digit-symbol-recogniser\data\examples\sec1106.png,22123
E:\Repos\digit-symbol-recogniser\data\examples\sec1107.png,25343
E:\Repos\digit-symbol-recogniser\data\examples\sec1108.png,88678
E:\Repos\digit-symbol-recogniser\data\examples\sec1109.png,59755
E:\Repos\digit-symbol-recogniser\data\examples\sec1110.png,29971
E:\Repos\digit-symbol-recogniser\data\examples\sec1111.png,79181
E:\Repos\digit-symbol-recogniser\data\examples\sec1112.png,23577
E:\Repos\digit-symbol-recogniser\data\examples\sec1113.png,87644
E:\Repos\digit-symbol-recogniser\data\examples\sec1114.png,45947
E:\Repos\digit-symbol-recogniser\data\examples\sec1115.png,17942
E:\Repos\digit-symbol-recogniser\data\examples\sec1116.png,50419
E:\Repos\digit-symbol-recogniser\data\examples\sec1117.png,81966
E:\Repos\digit-symbol-recogniser\data\examples\sec1118.png,55905
E:\Repos\digit-symbol-recogniser\data\examples\sec1119.png,51181
E:\Repos\digit-symbol-recogniser\data\examples\sec1120.png,50967
E:\Repos\digit-symbol-recogniser\data\examples\sec1121.png,89527
E:\Repos\digit-symbol-recogniser\data\examples\sec1122.png,41368
E:\Repos\digit-symbol-recogniser\data\examples\sec1123.png,53907
E:\Repos\digit-symbol-recogniser\data\examples\sec1124.png,89286
E:\Repos\digit-symbol-recogniser\data\examples\sec1125.png,93808
E:\Repos\digit-symbol-recogniser\data\examples\sec1126.png,88608
E:\Repos\digit-symbol-recogniser\data\examples\sec1127.png,22714
E:\Repos\digit-symbol-recogniser\data\examples\sec1128.png,86917
E:\Repos\digit-symbol-recogniser\data\examples\sec1129.png,92331
E:\Repos\digit-symbol-recogniser\data\examples\sec1130.png,49830
E:\Repos\digit-symbol-recogniser\data\examples\sec1131.png,65989
E:\Repos\digit-symbol-recogniser\data\examples\sec1132.png,27611
E:\Repos\digit-symbol-recogniser\data\examples\sec1133.png,20927
E:\Repos\digit-symbol-recogniser\data\examples\sec1134.png,85812
E:\Repos\digit-symbol-recogniser\data\examples\sec1135.png,40453
E:\Repos\digit-symbol-recogniser\data\examples\sec1136.png,47619
E:\Repos\digit-symbol-recogniser\data\examples\sec1137.png,14790
E:\Repos\digit-symbol-recogniser\data\examples\sec1138.png,64914
E:\Repos\digit-symbol-recogniser\data\examples\sec1139.png,12123
E:\Repos\digit-symbol-recogniser\data\examples\sec1140.png,59691
E:\Repos\digit-symbol-recogniser\data\examples\sec1141.png,75321
E:\Repos\digit-symbol-recogniser\data\examples\sec1142.png,27391
E:\Repos\digit-symbol-recogniser\data\examples\sec1143.png,48161
E:\Repos\digit-symbol-recogniser\data\examples\sec1144.png,13144
E:\Repos\digit-symbol-recogniser\data\examples\sec1145.png,13975
E:\Repos\digit-symbol-recogniser\data\examples\sec1146.png,63818
E:\Repos\digit-symbol-recogniser\data\examples\sec1147.png,19976
E:\Repos\digit-symbol-recogniser\data\examples\sec1148.png,42259
E:\Repos\digit-symbol-recogniser\data\examples\sec1149.png,53455
E:\Repos\digit-symbol-recogniser\data\examples\sec1150.png,14139
E:\Repos\digit-symbol-recogniser\data\examples\sec1151.png,75371
E:\Repos\digit-symbol-recogniser\data\examples\sec1152.png,65659
E:\Repos\digit-symbol-recogniser\data\examples\sec1153.png,67694
E:\Repos\digit-symbol-recogniser\data\examples\sec1154.png,61642
E:\Repos\digit-symbol-recogniser\data\examples\sec1155.png,11549
E:\Repos\digit-symbol-recogniser\data\examples\sec1156.png,28352
E:\Repos\digit-symbol-recogniser\data\examples\sec1157.png,41382
E:\Repos\digit-symbol-recogniser\data\examples\sec1158.png,15335
E:\Repos\digit-symbol-recogniser\data\examples\sec1159.png,50546
E:\Repos\digit-symbol-recogniser\data\examples\sec1160.png,64133
E:\Repos\digit-symbol-recogniser\data\examples\sec1161.png,93149
E:\Repos\digit-symbol-recogniser\data\examples\sec1162.png,45887
E:\Repos\digit-symbol-recogniser\data\examples\sec1163.png,29979
E:\Repos\digit-symbol-recogniser\data\examples\sec1164.png,46265
E:\Repos\digit-symbol-recogniser\data\examples\sec1165.png,15624
E:\Repos\digit-symbol-recogniser\data\examples\sec1166.png,11720
E:\Repos\digit-symbol-recogniser\data\examples\sec1167.png,88583
E:\Repos\digit-symbol-recogniser\data\examples\sec1168.png,74969
E:\Repos\digit-symbol-recogniser\data\examples\sec1169.png,98407
E:\Repos\digit-symbol-recogniser\data\examples\sec1170.png,87542
E:\Repos\digit-symbol-recogniser\data\examples\sec1171.png,65217
E:\Repos\digit-symbol-recogniser\data\examples\sec1172.png,77447
E:\Repos\digit-symbol-recogniser\data\examples\sec1173.png,62344
E:\Repos\digit-symbol-recogniser\data\examples\sec1174.png,28773
E:\Repos\digit-symbol-recogniser\data\examples\sec1175.png,61678
E:\Repos\digit-symbol-recogniser\data\examples\sec1176.png,56484
E:\Repos\digit-symbol-recogniser\data\examples\sec1177.png,21615
E:\Repos\digit-symbol-recogniser\data\examples\sec1178.png,79300
E:\Repos\digit-symbol-recogniser\data\examples\sec1179.png,87329
E:\Repos\digit-symbol-recogniser\data\examples\sec1180.png,25631
E:\Repos\digit-symbol-recogniser\data\examples\sec1181.png,12847
E:\Repos\digit-symbol-recogniser\data\examples\sec1182.png,39441
E:\Repos\digit-symbol-recogniser\data\examples\sec1183.png,41465
E:\Repos\digit-symbol-recogniser\data\examples\sec1184.png,36159
E:\Repos\digit-symbol-recogniser\data\examples\sec1185.png,90512
E:\Repos\digit-symbol-recogniser\data\examples\sec1186.png,58379
E:\Repos\digit-symbol-recogniser\data\examples\sec1187.png,36915
E:\Repos\digit-symbol-recogniser\data\examples\sec1188.png,80904
E:\Repos\digit-symbol-recogniser\data\examples\sec1189.png,64460
E:\Repos\digit-symbol-recogniser\data\examples\sec1190.png,26277
E:\Repos\digit-symbol-recogniser\data\examples\sec1191.png,94589
E:\Repos\digit-symbol-recogniser\data\examples\sec1192.png,63395
E:\Repos\digit-symbol-recogniser\data\examples\sec1193.png,37815
E:\Repos\digit-symbol-recogniser\data\examples\sec1194.png,32787
E:\Repos\digit-symbol-recogniser\data\examples\sec1195.png,36118
E:\Repos\digit-symbol-recogniser\data\examples\sec1196.png,70820
E:\Repos\digit-symbol-recogniser\data\examples\sec1197.png,38504
E:\Repos\digit-symbol-recogniser\data\examples\sec1198.png,82891
E:\Repos\digit-symbol-recogniser\data\examples\sec1199.png,72790
E:\Repos\digit-symbol-recogniser\data\examples\sec1200.png,68756
E:\Repos\digit-symbol-recogniser\data\examples\sec1201.png,26293
E:\Repos\digit-symbol-recogniser\data\examples\sec1202.png,76514
E:\Repos\digit-symbol-recogniser\data\examples\sec1203.png,95125
E:\Repos\digit-symbol-recogniser\data\examples\sec1204.png,47787
E:\Repos\digit-symbol-recogniser\data\examples\sec1205.png,92652
E:\Repos\digit-symbol-recogniser\data\examples\sec1206.png,85122
E:\Repos\digit-symbol-recogniser\data\examples\sec1207.png,48522
E:\Repos\digit-symbol-recogniser\data\examples\sec1208.png,31921
E:\Repos\digit-symbol-recogniser\data\examples\sec1209.png,83588
E:\Repos\digit-symbol-recogniser\data\examples\sec1210.png,68498
E:\Repos\digit-symbol-recogniser\data\examples\sec1211.png,23401
E:\Repos\digit-symbol-recogniser\data\examples\sec1212.png,53627
E:\Repos\digit-symbol-recogniser\data\examples\sec1213.png,34578
E:\Repos\digit-symbol-recogniser\data\examples\sec1214.png,11213
E:\Repos\digit-symbol-recogniser\data\examples\sec1215.png,71628
E:\Repos\digit-symbol-recogniser\data\examples\sec1216.png,79758
E:\Repos\digit-symbol-recogniser\data\examples\sec1217.png,34326
E:\Repos\digit-symbol-recogniser\data\examples\sec1218.png,80560
E:\Repos\digit-symbol-recogniser\data\examples\sec1219.png,65938
E:\Repos\digit-symbol-recogniser\data\examples\sec1220.png,58745
E:\Repos\digit-symbol-recogniser\data\examples\sec1221.png,34645
E:\Repos\digit-symbol-recogniser\data\examples\sec1222.png,41261
E:\Repos\digit-symbol-recogniser\data\examples\sec1223.png,37559
E:\Repos\digit-symbol-recogniser\data\examples\sec1224.png,27505
E:\Repos\digit-symbol-recogniser\data\examples\sec1225.png,69958
E:\Repos\digit-symbol-recogniser\data\examples\sec1226.png,57186
E:\Repos\digit-symbol-recogniser\data\examples\sec1227.png,59997
E:\Repos\digit-symbol-recogniser\data\examples\sec1228.png,43972
E:\Repos\digit-symbol-recogniser\data\examples\sec1229.png,41339
E:\Repos\digit-symbol-recogniser\data\examples\sec1230.png,26935
E:\Repos\digit-symbol-recogniser\data\examples\sec1231.png,48616
E:\Repos\digit-symbol-recogniser\data\examples\sec1232.png,61164
